ds,yhat,yhat_lower,yhat_upper
2020-01-01,126.21737372018397,109.43800265622214,140.6389305656205
2020-01-02,125.63749776291407,110.37751024755269,141.2845524069022
2020-01-03,124.33239885614807,109.12998223685746,139.85294348255803
2020-01-04,125.40921215803932,109.56968780191411,140.89993405518726
2020-01-05,126.46811757258136,111.01235266590321,141.86700309962035
2020-01-06,123.94975552678838,108.66934279830693,140.31638952710188
2020-01-07,125.7091572944006,110.70111275509029,141.387649169671
2020-01-08,126.26196457152282,110.17046684374516,142.706453828597
2020-01-09,125.6820886142525,109.50283343160694,140.74312187050612
2020-01-10,124.37698970748457,108.02996949691266,139.12082392918614
2020-01-11,125.45380300938409,110.08318281446422,141.01125268782232
2020-01-12,126.51270842392185,111.04705975715278,142.2030628862117
2020-01-13,123.99434637812901,107.88759793281467,138.98043148380142
2020-01-14,125.75374814574377,110.82521016932576,142.51033322656355
2020-01-15,126.30655542286334,111.04755133082782,139.65057192362946
2020-01-16,125.72667946559092,110.04270164143435,142.31663780918205
2020-01-17,124.42158055883485,108.95017948984943,138.59056153182328
2020-01-18,125.49839386072166,109.23017165232181,140.97914059692604
2020-01-19,126.55729927526002,111.0974284440351,141.24096528555023
2020-01-20,124.03893722946903,109.1366165249523,139.58853679196585
2020-01-21,125.79833899708693,110.85692617826615,141.8947741365672
2020-01-22,126.35114627420218,110.60376578406392,142.055937458056
2020-01-23,125.77127031692933,110.18741903517275,141.41706307489693
2020-01-24,124.46617141017273,108.94414699821382,138.29502087953102
2020-01-25,125.54298471206646,109.91344450932571,141.1820769935249
2020-01-26,126.60189012660523,110.14143058905417,141.8884869237365
2020-01-27,124.08352808080905,108.32984715326434,139.3769203474894
2020-01-28,125.84292984842763,111.3881092701516,140.89733280285319
2020-01-29,126.39573712554669,110.68550025198141,141.99175441151505
2020-01-30,125.81586116827162,110.8596757609141,141.36268139016056
2020-01-31,124.51076226151335,108.87468889963894,140.34964013096211
2020-02-01,125.58757556341122,110.15617515982053,141.4386254455604
2020-02-02,126.64648097794338,110.08814752339697,141.5867409213674
2020-02-03,124.12811893215273,107.80447030324986,139.15985249915062
2020-02-04,125.8875206997708,110.94831257713913,141.9247137018043
2020-02-05,126.44032797688553,111.2356994791004,141.42172189329804
2020-02-06,125.86045201961842,111.51412119437073,140.78965204041293
2020-02-07,124.55535311285122,109.81546336305864,139.56695608272813
2020-02-08,125.63216641474882,111.87156915390877,141.97824308031613
2020-02-09,126.69107182928623,110.99785837899209,142.55038389811577
2020-02-10,124.17270978349273,109.19189336030477,139.71371018447417
2020-02-11,125.93211155110504,111.13566344206812,140.1756310115781
2020-02-12,126.48491882822441,110.40293829153575,141.61304210118527
2020-02-13,125.90504287096071,110.96118332141538,140.21349377884582
2020-02-14,124.59994396419324,108.61308990842781,139.18418321270872
2020-02-15,125.67675726609357,110.10506955980549,140.35340527605123
2020-02-16,126.73566268062437,110.75569718693481,143.05491884546325
2020-02-17,124.21730063483275,108.92436807161403,140.31710513675404
2020-02-18,125.97670240244821,110.87123757583582,140.57294437055396
2020-02-19,126.5295096795689,111.22490582837787,141.35927024672873
2020-02-20,125.9496337222914,110.26413986615722,142.4130366610644
2020-02-21,124.64453481553527,109.1111976937983,139.61466819379396
2020-02-22,125.72134811742828,111.22486984481124,141.80962978630606
2020-02-23,126.78025353196254,111.3389159774196,142.90192143239213
2020-02-24,124.2618914861734,109.76433361976935,140.2153313559422
2020-02-25,126.02129325379015,110.35646430208811,140.61235916641976
2020-02-26,126.57410053090774,111.26516044577043,142.56136066382527
2020-02-27,125.99422457364206,110.24586926813143,141.12319625292935
2020-02-28,124.68912566687729,108.10817061058043,141.0257632596445
2020-02-29,125.76593896877306,109.71055728424365,139.84504402643373
2020-03-01,126.82484438331011,110.14897089313794,142.65462243544357
2020-03-02,124.30648233751279,108.24045874913321,138.0803079508706
2020-03-03,126.0658841051321,111.41162505114349,140.8376307221741
2020-03-04,126.61869138224826,110.40012838756668,142.43209301204817
2020-03-05,126.03881542498048,109.42864370002559,140.99890773130903
2020-03-06,124.73371651821516,108.92522465684156,139.35545066773534
2020-03-07,125.81052982011423,109.88452404536262,140.95087206250278
2020-03-08,126.86943523464826,110.92138354717335,141.25515310272687
2020-03-09,124.35107318885707,109.56921200861032,138.92925179173014
2020-03-10,126.11047495647404,110.23008767485557,141.82742920786055
2020-03-11,126.66328223358711,110.63912621623481,142.56259017205443
2020-03-12,126.08340627632276,110.46917370210925,143.06954123276893
2020-03-13,124.7783073695613,108.90762916825251,140.57666425434812
2020-03-14,125.85512067145541,110.6734200203171,141.9151053913008
2020-03-15,126.9140260859911,111.27860119438971,142.03238558393397
2020-03-16,124.39566404019709,108.55908557628601,139.72657875249837
2020-03-17,126.1550658078172,110.23345315767254,142.0050210171766
2020-03-18,126.70787308493159,111.45773299664495,141.39230971316465
2020-03-19,126.12799712766507,110.82718889060577,141.38505482085785
2020-03-20,124.8228982208978,108.23042374356164,139.9297525310267
2020-03-21,125.8997115227966,110.74164084434604,141.71384463154826
2020-03-22,126.95861693732925,111.71244964696783,141.83520991744274
2020-03-23,124.44025489153772,107.76043360716726,140.0281077469066
2020-03-24,126.19965665915792,110.39100773198987,141.36351327273596
2020-03-25,126.75246393627211,110.42166661042317,142.11040789934376
2020-03-26,126.17258797899962,110.15925076960548,141.9020302320815
2020-03-27,124.8674890722398,108.35011953938799,140.1603490627349
2020-03-28,125.94430237414139,108.90521194940476,141.95720542807953
2020-03-29,127.00320778866976,112.4798906236882,142.87337635308413
2020-03-30,124.48484574287836,108.58869339231094,139.7966596246225
2020-03-31,126.24424751049338,111.03156257330738,142.59526571806816
2020-04-01,126.79705478761377,112.06755392127086,142.34590009892204
2020-04-02,126.21717883034191,110.09784216251626,141.19239747200297
2020-04-03,124.91207992357769,109.80538632111038,140.72653712864042
2020-04-04,125.98889322547248,110.3652449015595,142.24993899527635
2020-04-05,127.04779864001496,111.9622422755471,141.58027422247693
2020-04-06,124.52943659421777,108.9211210935847,139.32077101964023
2020-04-07,126.28883836183532,111.42368756433011,141.6457173990624
2020-04-08,126.84164563895264,112.80363465492213,142.46375110454488
2020-04-09,126.26176968168032,111.27769646689815,142.07932708471853
2020-04-10,124.95667077491557,109.67243147665792,139.2311500778616
2020-04-11,126.03348407681725,109.6577703286987,140.41661430166005
2020-04-12,127.09238949135545,111.3809259846661,142.23733782540106
2020-04-13,124.57402744555841,108.8799972651853,139.8612647108524
2020-04-14,126.33342921317725,110.74459774232999,142.42870610916123
2020-04-15,126.88623649029432,112.832064445689,141.46180821778475
2020-04-16,126.30636053302712,111.73305295497389,141.68614969600614
2020-04-17,125.00126162626171,109.7498403311425,140.1629560878606
2020-04-18,126.07807492815485,110.60285727858009,141.06055682480337
2020-04-19,127.13698034269362,111.30097082912832,141.8375498262381
2020-04-20,124.61861829689843,109.01027295804894,139.97243180970045
2020-04-21,126.3780200645115,110.64924226417828,143.39512128636284
2020-04-22,126.93082734163319,111.3575148774004,141.99147787386207
2020-04-23,126.35095138436554,111.26000784792011,141.56726589162014
2020-04-24,125.04585247759962,109.95551297000148,140.6589784768119
2020-04-25,126.12266577949961,110.68296379280842,141.8997372461927
2020-04-26,127.1815711940341,112.4691421427619,143.18586698757088
2020-04-27,124.66320914824209,109.36540693887217,140.68932754190817
2020-04-28,126.42261091585344,111.8391702980981,140.9241529408335
2020-04-29,126.97541819297767,111.30719678880732,141.51800995126717
2020-04-30,126.39554223570781,111.41763579891372,141.73837321824516
2020-05-01,125.09044332894436,109.55708519765975,141.99555823893002
2020-05-02,126.1672566308343,110.13392133249822,141.92027568666018
2020-05-03,127.22616204537229,112.23441980633177,141.6159787827759
2020-05-04,124.70779999958211,108.96452439547144,138.92531694400716
2020-05-05,126.46720176719538,111.3112698739733,140.8973202021617
2020-05-06,127.02000904431652,112.45556365040753,142.4198523550978
2020-05-07,126.44013308704622,110.73315709098061,142.11826605432654
2020-05-08,125.13503418028225,109.9546247782228,140.92805345866577
2020-05-09,126.21184748217549,110.40546023555135,141.63249795160087
2020-05-10,127.27075289671511,112.07213844409158,142.6440634772392
2020-05-11,124.75239085092274,109.47162166653703,140.45573095224947
2020-05-12,126.51179261853856,110.9698661704335,141.7426374080884
2020-05-13,127.06459989565704,111.18792273607532,141.8264369310222
2020-05-14,126.48472393838853,110.83555313888765,142.15204247779394
2020-05-15,125.17962503162425,109.74822711570354,139.1978604762362
2020-05-16,126.25643833351666,110.75002698110475,141.17814337144708
2020-05-17,127.31534374805328,112.23811164836889,142.3083973282046
2020-05-18,124.79698170226578,109.42376656106268,140.81637368084256
2020-05-19,126.55638346988172,111.02264368300746,142.72779071421937
2020-05-20,127.1091907469987,111.66670153303302,142.60731414806608
2020-05-21,126.52931478972309,109.58400680399542,141.64200820779234
2020-05-22,125.22421588296629,108.3256904381312,139.27320980411477
2020-05-23,126.30102918486143,111.2193391249804,140.8899605223054
2020-05-24,127.35993459939849,112.83341992414947,142.78630139891558
2020-05-25,124.84157255360641,110.46174199531559,139.39772283012934
2020-05-26,126.60097432122365,112.58515285477607,143.11984845566977
2020-05-27,127.15378159834037,111.08353022617216,142.2840270776177
2020-05-28,126.57390564106989,110.56428456536392,142.9944905154703
2020-05-29,125.26880673430689,110.40683321051313,140.67019293804947
2020-05-30,126.34562003620621,111.94350801137583,141.47319366528214
2020-05-31,127.40452545073897,111.50594794893738,142.95441819449846
2020-06-01,124.88616340494582,109.5057733863815,139.7037317891296
2020-06-02,126.6455651725656,110.82474082269404,141.16965775853245
2020-06-03,127.19837244967924,111.54709708276731,142.34185455723872
2020-06-04,126.6184964924083,111.33703941900923,140.76677481872213
2020-06-05,125.31339758564476,108.71503575199144,140.9432053576784
2020-06-06,126.39021088754741,111.30022376520397,141.38830901679836
2020-06-07,127.44911630207947,111.88530936591621,143.02116549401333
2020-06-08,124.93075425628648,109.50899622231894,140.628765856465
2020-06-09,126.69015602389983,112.22328229972041,141.53690156736937
2020-06-10,127.24296330101808,111.06180954175754,140.98745627477436
2020-06-11,126.66308734375059,111.45171730380562,142.23697852490776
2020-06-12,125.35798843699094,109.55991354153406,139.98401326751113
2020-06-13,126.43480173888858,109.64614354462049,141.3512771513441
2020-06-14,127.4937071534247,112.50535502614484,142.3771305439427
2020-06-15,124.9753451076265,110.08904536780287,140.0429081767318
2020-06-16,126.734746875243,112.35993816198926,141.40357273872257
2020-06-17,127.28755415235977,111.88352935529531,143.020790123129
2020-06-18,126.707678195089,111.81366210875153,142.1238815906186
2020-06-19,125.40257928832881,111.23673121827751,140.21835848064464
2020-06-20,126.47939259022327,111.26804806597579,141.57782595565973
2020-06-21,127.53829800476518,112.2184491777102,142.55154122522143
2020-06-22,125.01993595896712,109.25294239727359,139.90776680470887
2020-06-23,126.77933772658372,111.50061777631763,142.18277958967695
2020-06-24,127.33214500370144,112.15363323273976,143.51460989318758
2020-06-25,126.7522690464358,110.95383236228705,142.65946119631712
2020-06-26,125.44717013967085,110.68822059386962,140.10273274949168
2020-06-27,126.52398344156805,111.44732837006734,140.9145459257536
2020-06-28,127.58288885610335,111.67835411954174,142.6071673589497
2020-06-29,125.06452681030714,108.86669075508479,140.55061675330512
2020-06-30,126.82392857792688,111.51547373659838,142.07489968146896
2020-07-01,127.37673585504479,111.59871689445946,142.0692322672432
2020-07-02,126.79685989777423,110.95875938783429,142.72109582966684
2020-07-03,125.49176099100872,110.38614854417511,139.8937431425097
2020-07-04,126.56857429290564,111.74487688348955,144.08112101650232
2020-07-05,127.6274797074462,111.29079238135833,142.8048676551521
2020-07-06,125.10911766165081,109.86016068961287,140.75165248892523
2020-07-07,126.86851942926882,111.6633619692416,142.90523540108404
2020-07-08,127.42132670638364,112.28588292965308,142.1529811109042
2020-07-09,126.8414507491165,110.63322180877485,142.16812076962415
2020-07-10,125.53635184235074,109.71358715657831,141.28152479353264
2020-07-11,126.61316514425042,111.31289889365294,142.1281387450563
2020-07-12,127.67207055878436,111.43265140718584,144.71801891287112
2020-07-13,125.15370851299082,109.962888800668,140.2941931240559
2020-07-14,126.91311028061199,110.8590853873685,142.65105885169626
2020-07-15,127.4659175577253,113.31653427458745,143.4319517775187
2020-07-16,126.88604160045105,111.7432493750647,141.82256559952543
2020-07-17,125.58094269369136,109.45086784837983,140.87363968143146
2020-07-18,126.65775599558151,111.34908274674954,140.73963738155223
2020-07-19,127.71666141012251,112.70070435129837,142.39952959221307
2020-07-20,125.19829936433145,111.19271594786504,141.28023453109623
2020-07-21,126.95770113195394,110.88285948758801,142.88316902448756
2020-07-22,127.510508409063,112.03725416581634,141.85553611734048
2020-07-23,126.93063245179336,111.95241652962207,142.67726442420798
2020-07-24,125.62553354503336,109.58645499625304,141.45178835811777
2020-07-25,126.70234684692628,111.16414626566208,141.6647894406103
2020-07-26,127.76125226146301,112.42285947675968,145.06925044267092
2020-07-27,125.24289021567085,110.18972143707164,140.38109948886608
2020-07-28,127.00229198328695,112.71082566473127,142.0693920266537
2020-07-29,127.55509926040749,111.46062731207766,143.67267869642134
2020-07-30,126.97522330313565,112.04632714935038,142.54014169623062
2020-07-31,125.67012439637125,110.08653742400946,139.87349888056602
2020-08-01,126.74693769826749,110.56267223861262,143.00692763425258
2020-08-02,127.80584311280587,112.37752391051966,142.78164535796816
2020-08-03,125.28748106701148,110.08254942881462,141.48524500861615
2020-08-04,127.0468828346289,110.66723461672115,142.1743505673339
2020-08-05,127.59969011174634,111.89110274937991,142.9398391803712
2020-08-06,127.01981415447406,111.62466421619916,143.0165654180963
2020-08-07,125.7147152477174,111.14800638030968,142.74248396363916
2020-08-08,126.79152854960866,111.26874777214456,142.30965262646384
2020-08-09,127.8504339641487,112.58208297485105,142.835714915602
2020-08-10,125.33207191835214,110.62274482401041,140.74222055968002
2020-08-11,127.09147368597206,111.83325289920246,142.41119002939485
2020-08-12,127.64428096308801,112.27284950213567,143.98098613248445
2020-08-13,127.06440500582472,111.38850649210913,142.21058860433507
2020-08-14,125.75930609905387,109.23094546711715,141.81930983851495
2020-08-15,126.83611940094984,111.85897847253794,142.4949419898313
2020-08-16,127.89502481548688,112.06256812151754,143.3559455970062
2020-08-17,125.37666276969216,110.0600969128399,139.85690472910812
2020-08-18,127.1360645373063,111.467401239761,142.41400617532318
2020-08-19,127.68887181442972,112.74603406737934,144.38236962787704
2020-08-20,127.10899585715929,112.17144536563252,142.5890701702877
2020-08-21,125.80389695040003,111.40360629515975,140.85482938159268
2020-08-22,126.8807102522946,111.35801150193396,142.71579608369328
2020-08-23,127.93961566682736,112.73286409077632,143.23699955312495
2020-08-24,125.42125362103644,109.41654196851724,141.8136856386599
2020-08-25,127.18065538864947,111.20371958009034,142.8917681624548
2020-08-26,127.73346266577138,111.8338759386377,143.24212421475173
2020-08-27,127.15358670850156,112.5065280721111,143.87028211059683
2020-08-28,125.84848780173792,110.47901929233905,140.25608489390362
2020-08-29,126.92530110362931,112.24641809945663,142.78742100526446
2020-08-30,127.98420651816787,112.52282189596069,142.53545514375548
2020-08-31,125.46584447237522,110.27331457494286,141.1354697961647
2020-09-01,127.22524623999017,112.71691521493024,143.26766583495132
2020-09-02,127.77805351711022,112.17255193960847,143.8256792184998
2020-09-03,127.19817755983998,112.29002601905427,142.48046709304086
2020-09-04,125.8930786530758,110.36139556739867,140.93098883320073
2020-09-05,126.96989195497407,111.97649567951561,143.26683157090127
2020-09-06,128.02879736950837,112.18629808558956,142.88105432466588
2020-09-07,125.51043532371585,110.54630816153835,141.60993041213356
2020-09-08,127.26983709133333,111.75421918640936,142.26138620576222
2020-09-09,127.82264436845074,111.90149140591402,143.6190746714684
2020-09-10,127.24276841118679,111.54508423450761,142.52742362004827
2020-09-11,125.93766950442195,110.15774848717102,141.1170854544572
2020-09-12,127.01448280631166,112.1865909134583,143.04679946490086
2020-09-13,128.07338822084654,113.08709688770806,144.1137970464875
2020-09-14,125.55502617505952,110.26018135745419,140.5604549375777
2020-09-15,127.31442794267652,112.3063284592584,143.0660757900355
2020-09-16,127.86723521978959,111.81782783641133,142.8222837567743
2020-09-17,127.28735926252521,112.2061464576051,141.99842243600722
2020-09-18,125.98226035575983,110.74088650022053,141.17439394759833
2020-09-19,127.05907365765644,111.14256498955852,141.86633226494558
2020-09-20,128.11797907219173,111.58622601663821,144.06574819326855
2020-09-21,125.59961702640015,110.77506018359966,141.3567367005907
2020-09-22,127.35901879401723,112.3303360808195,142.5135262035158
2020-09-23,127.91182607113409,113.74558245174813,143.229151209668
2020-09-24,127.33195011386364,111.82807557554374,143.53961707881504
2020-09-25,126.02685120710045,109.89897827602313,140.98583666714552
2020-09-26,127.1036645090012,111.53091031942398,143.4427202377193
2020-09-27,128.16256992353223,113.52234980336678,143.92970943338042
2020-09-28,125.64420787774016,110.49820944862356,140.38695650947642
2020-09-29,127.40360964536039,112.1155203363746,142.67132399683717
2020-09-30,127.95641692247294,110.80942386249515,143.15775805164535
2020-10-01,127.37654096520205,112.4675500234892,144.08908417365026
2020-10-02,126.07144205843832,110.98175793993552,141.59830955995943
2020-10-03,127.14825536033878,111.39489453245173,143.15877653072164
2020-10-04,128.20716077487506,113.29493709095125,144.1138969973818
2020-10-05,125.68879872908019,110.32837887365969,141.61009301108174
2020-10-06,127.44820049669464,111.89225241768439,143.09246192423356
2020-10-07,128.00100777381178,113.34070921445883,143.4352518587376
2020-10-08,127.42113181654433,112.24485165016323,142.69050443842903
2020-10-09,126.11603290978034,110.6651733023661,141.99267485748632
2020-10-10,127.19284621168357,111.79233080305782,141.5869989793843
2020-10-11,128.25175162621795,113.64639036725862,145.0627472630185
2020-10-12,125.73338958042022,109.9148503607699,140.87166822662877
2020-10-13,127.4927913480378,112.52370243186084,143.1925147919438
2020-10-14,128.04559862515512,112.7952459307682,142.78025594425054
2020-10-15,127.4657226678789,112.25787593871783,142.56123450410098
2020-10-16,126.16062376112235,111.83908276645843,142.72049738964992
2020-10-17,127.23743706301828,111.76057222350266,144.17455134815248
2020-10-18,128.29634247755845,112.40686317113497,143.681366147339
2020-10-19,125.77798043176087,109.81079798611202,140.00615903186505
2020-10-20,127.53738219937973,111.67372339991478,142.1377556439088
2020-10-21,128.09018947649398,111.89676303681043,142.81690139115236
2020-10-22,127.51031351922954,112.38198269427268,144.05624192119942
2020-10-23,126.20521461246436,110.24906962717088,141.9884265174575
2020-10-24,127.28202791435946,112.13624004493738,142.97752477163283
2020-10-25,128.3409333288966,112.93612718453926,143.08744101375316
2020-10-26,125.82257128310026,110.17433395602916,141.52454019989432
2020-10-27,127.58197305072167,112.17893754656463,142.9433925152715
2020-10-28,128.13478032783848,112.84362647244045,144.1515307662246
2020-10-29,127.55490437056797,112.04207373555546,142.55472183564405
2020-10-30,126.24980546380228,110.78520945436453,141.6194013726543
2020-10-31,127.32661876570063,112.14391381165002,143.09871647910526
2020-11-01,128.38552418023477,113.26468745836185,143.46139239866463
2020-11-02,125.86716213444454,111.33812381532145,140.833973169577
2020-11-03,127.62656390206362,112.20989117887981,143.7099182185627
2020-11-04,128.17937117917734,113.32119606188226,143.67668056404636
2020-11-05,127.59949522191025,112.22632620140092,142.7715311819118
2020-11-06,126.29439631514842,110.84965453275589,141.17776615602554
2020-11-07,127.37120961703535,110.91425028060932,142.46394548695432
2020-11-08,128.4301150315776,112.36422436863327,145.3265964022451
2020-11-09,125.91175298578456,110.5758222211761,141.63095884215767
2020-11-10,127.67115475339786,112.57199251583832,142.59474898314772
2020-11-11,128.223962030519,112.54234868156314,144.32110296235507
2020-11-12,127.64408607325254,112.11180489439857,143.23244201544796
2020-11-13,126.3389871664849,109.81966461532154,141.92156856428957
2020-11-14,127.41580046837652,113.11555841819502,142.4981586595641
2020-11-15,128.47470588291577,111.77140122815179,143.71720290360744
2020-11-16,125.95634383712519,111.52813698336664,141.75835999281466
2020-11-17,127.71574560473981,112.99983727530935,142.69403739279483
2020-11-18,128.2685528818595,112.79859253761535,144.18435431279335
2020-11-19,127.68867692458709,110.9918860875505,143.44019518267444
2020-11-20,126.3835780178269,110.87029493038112,141.79731485032664
2020-11-21,127.46039131972128,112.97409658576738,144.04159701001134
2020-11-22,128.51929673425627,112.41105825392249,143.8768644284296
2020-11-23,126.00093468846583,111.01641250707195,141.68213862755485
2020-11-24,127.76033645608297,111.96259751215453,143.7810711751264
2020-11-25,128.3131437332012,111.43579570069309,144.30805070428374
2020-11-26,127.73326777592939,112.32576603060508,143.0722301843361
2020-11-27,126.42816886916894,110.57330015816017,141.30219702266584
2020-11-28,127.50498217106247,112.4979895772864,143.56573621031123
2020-11-29,128.56388758560146,113.34634398088008,143.5540632168129
2020-11-30,126.04552553980523,110.59080017476508,141.8627501450284
2020-12-01,127.80492730742368,113.85017747915424,143.38607703103958
2020-12-02,128.35773458454005,114.0892581662818,144.96599620152347
2020-12-03,127.7778586272678,110.93357986332518,144.43993538702057
2020-12-04,126.47275972050954,110.25486191299954,141.48797572489696
2020-12-05,127.54957302240724,110.75167507305389,143.8212284941834
2020-12-06,128.60847843694197,112.92281074928077,144.3017808746358
2020-12-07,126.09011639114827,111.35942033108145,141.35747101496992
2020-12-08,127.84951815876686,113.1971661187047,143.2006360643871
2020-12-09,128.40232543588172,114.12387532002352,143.9738072175932
2020-12-10,127.8224494786146,112.39529349919638,143.56790361362192
2020-12-11,126.51735057185155,111.71259436148287,142.49206030752882
2020-12-12,127.59416387374485,111.72840657218451,141.64868413817183
2020-12-13,128.65306928828014,112.78950599790748,143.830401103011
2020-12-14,126.13470724248891,111.92056282877893,141.91950700631165
2020-12-15,127.89410901010109,112.7294706811813,143.00664496490256
2020-12-16,128.44691628722057,112.47764619726584,144.4125257208886
2020-12-17,127.86704032995303,113.27677169664008,143.45623790751733
2020-12-18,126.56194142319359,111.72486801089435,142.12218993799834
2020-12-19,127.6387547250896,112.09013992224185,143.43696610264467
2020-12-20,128.6976601396206,112.76650728346566,144.29554855179643
2020-12-21,126.17929809382956,111.04151862870317,140.6097436310673
2020-12-22,127.93869986144304,112.34931074727746,143.42170003601763
2020-12-23,128.49150713856508,112.19868594977785,143.30065367960214
2020-12-24,127.91163118129144,111.74721732077421,142.59992151620943
2020-12-25,126.60653227453146,111.22367035519964,141.4044842050259
2020-12-26,127.6833455764243,111.62003071798864,143.21053949791386
2020-12-27,128.74225099095878,113.72266258400686,145.23395594297048
2020-12-28,126.22388894516958,110.72673958074611,142.48613879461334
2020-12-29,127.98329071278496,113.4362164544211,144.10293623042872
